"Country or Area","Year","Area","Sex","City","City type","Record Type","Reliability","Source Year","Value","Value Footnotes"
"United States of America","2020","Total","Both Sexes","Providence (RI)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","190934",""
"United States of America","2020","Total","Both Sexes","Provo (UT)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","115162",""
"United States of America","2020","Total","Both Sexes","Pueblo (CO)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","111876",""
"United States of America","2020","Total","Both Sexes","Quincy (MA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","101636",""
"United States of America","2020","Total","Both Sexes","Raleigh (NC)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","467665",""
"United States of America","2020","Total","Both Sexes","Rancho Cucamonga (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","174453",""
"United States of America","2020","Total","Both Sexes","Reno (NV)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","264165",""
"United States of America","2020","Total","Both Sexes","Renton (WA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","106785",""
"United States of America","2020","Total","Both Sexes","Rialto (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","104026",""
"United States of America","2020","Total","Both Sexes","Richardson (TX)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","119469",""
"United States of America","2020","Total","Both Sexes","Richmond (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","116448",""
"United States of America","2020","Total","Both Sexes","Richmond (VA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","226610",""
"United States of America","2020","Total","Both Sexes","Rio Rancho (NM)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","104046",""
"United States of America","2020","Total","Both Sexes","Riverside (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","314998",""
"United States of America","2020","Total","Both Sexes","Riverview (FL)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","107396",""
"United States of America","2020","Total","Both Sexes","Roanoke (VA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","100011",""
"United States of America","2020","Total","Both Sexes","Rochester (MN)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","121395",""
"United States of America","2020","Total","Both Sexes","Rochester (NY)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","211328",""
"United States of America","2020","Total","Both Sexes","Rockford (IL)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","148655",""
"United States of America","2020","Total","Both Sexes","Roseville (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","147773",""
"United States of America","2020","Total","Both Sexes","Round Rock (TX)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","119468",""
"United States of America","2020","Total","Both Sexes","Sacramento (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","524943",""
"United States of America","2020","Total","Both Sexes","Salem (OR)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","175535",""
"United States of America","2020","Total","Both Sexes","Salinas (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","163542",""
"United States of America","2020","Total","Both Sexes","Salt Lake City (UT)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","199723",""
"United States of America","2020","Total","Both Sexes","San Antonio (TX)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","1434625",""
"United States of America","2020","Total","Both Sexes","San Bernardino (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","222101",""
"United States of America","2020","Total","Both Sexes","San Buenaventura (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","110763",""
"United States of America","2020","Total","Both Sexes","San Diego (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","1386932",""
"United States of America","2020","Total","Both Sexes","San Francisco (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","873965",""
"United States of America","2020","Total","Both Sexes","San Jose (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","1013240",""
"United States of America","2020","Total","Both Sexes","San Mateo (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","105661",""
"United States of America","2020","Total","Both Sexes","Sandy Springs (GA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","108080",""
"United States of America","2020","Total","Both Sexes","Santa Ana (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","310227",""
"United States of America","2020","Total","Both Sexes","Santa Clara (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","127647",""
"United States of America","2020","Total","Both Sexes","Santa Clarita (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","228673",""
"United States of America","2020","Total","Both Sexes","Santa Maria (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","109707",""
"United States of America","2020","Total","Both Sexes","Santa Rosa (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","178127",""
"United States of America","2020","Total","Both Sexes","Savannah (GA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","147780",""
"United States of America","2020","Total","Both Sexes","Scottsdale (AZ)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","241361",""
"United States of America","2020","Total","Both Sexes","Seattle (WA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","737015",""
"United States of America","2020","Total","Both Sexes","Shreveport (LA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","187593",""
"United States of America","2020","Total","Both Sexes","Simi Valley (CA)","City proper","Census - de jure - complete tabulation","Final figure, complete","2021","126356",""
